-0.000145	0.262544	
0.003637	10.764294	
0.005965	13.809802	
0.003637	6.248541	
0.000727	-0.157526	
-0.002182	-6.353559	
-0.004801	-8.873979	
-0.003637	-4.148191	
-0.001309	-0.577596	
0.001600	5.408401	
0.003637	9.714119	
0.006838	14.229872	
0.006547	12.444574	
0.005383	9.294049	
0.002473	3.518086	
0.000145	-0.892649	
-0.001600	-4.673279	
-0.003928	-8.033839	
-0.005965	-10.869312	
-0.004510	-7.088681	
-0.002182	-3.203034	
-0.000436	0.052509	
0.001600	2.572929	
0.003928	8.033839	
0.006256	12.129522	
0.007129	14.649942	
0.009166	16.960327	
0.007129	11.289382	
0.003928	7.088681	
0.002764	3.833139	
0.002764	4.253209	
0.001018	0.892649	
0.000145	-2.257876	
-0.007129	-13.179697	
-0.012367	-19.270712	
-0.007711	-8.453909	
-0.004219	-3.308051	
-0.001891	-0.157526	
0.001309	2.887981	
0.000727	1.837806	
0.002764	5.513419	
0.011203	19.165694	
0.007129	9.294049	
0.004510	4.568261	
0.002182	0.997666	
-0.001891	-6.353559	
-0.004510	-10.134189	
-0.005383	-11.919487	
-0.009457	-16.225204	
-0.012367	-19.585764	
-0.013822	-21.581097	
-0.015276	-23.471412	
-0.018477	-24.626604	
-0.019641	-23.156359	
-0.017895	-18.745624	
-0.014113	-11.079347	
-0.010039	-6.038506	
-0.007129	-1.312719	
-0.002182	0.577596	
0.003346	2.782964	
0.005965	7.928821	
0.009166	14.649942	
0.012658	20.950992	
-0.000145	0.577596	
-0.003055	-6.038506	
-0.007420	-14.649942	
-0.017022	-24.206534	
-0.019641	-24.941657	
-0.016149	-15.595099	
-0.011785	-7.823804	
-0.009166	-2.887981	
-0.003055	0.262544	
-0.004510	0.367561	
0.001018	1.942824	
0.001891	1.627771	
0.003928	4.043174	
0.005674	6.878646	
0.008293	11.079347	
0.010330	15.910152	
0.012658	19.480747	
0.013531	22.316219	
0.015858	24.416569	
0.018768	25.886814	
0.019641	26.306884	
0.018768	21.056009	
0.014985	15.070012	
