0.000290	-0.074906	
0.002319	9.363296	
0.005652	18.951311	
0.008696	25.543071	
0.010580	28.389513	
0.012174	31.385768	
0.014928	34.681648	
0.018261	37.378277	
0.023913	40.224719	
0.028986	42.322097	
0.033333	43.670412	
0.038261	45.018727	
0.046087	46.816479	
0.054348	48.464419	
0.061594	49.962547	
0.065507	50.561798	
0.055072	20.149813	
0.050435	8.614232	
0.049565	6.666667	
0.047971	5.617978	
0.045507	4.719101	
0.042899	3.220974	
0.040145	1.722846	
0.038116	0.074906	
0.035362	-1.872659	
0.029855	-4.119850	
0.024638	-6.516854	
0.020000	-8.464419	
0.014348	-10.711610	
0.008116	-13.707865	
0.003188	-15.655431	
0.000435	-16.704120	
-0.001594	-17.453184	
-0.004348	-18.202247	
-0.009130	-19.400749	
-0.012319	-20.000000	
-0.015507	-20.898876	
-0.018696	-22.546816	
-0.022464	-24.494382	
-0.026522	-26.441948	
-0.030580	-28.539326	
-0.034348	-31.385768	
-0.038406	-33.932584	
-0.041884	-36.029963	
-0.044928	-37.677903	
-0.048406	-39.026217	
-0.053188	-41.273408	
-0.056957	-42.621723	
-0.061159	-43.520599	
-0.062899	-43.970037	
-0.065507	-44.719101	
-0.059565	-28.089888	
-0.057681	-22.397004	
-0.055362	-17.453184	
-0.052754	-12.209738	
-0.050580	-8.614232	
-0.048696	-6.067416	
-0.046667	-3.520599	
-0.044203	-2.022472	
-0.040870	-0.224719	
-0.037246	0.224719	
-0.034638	0.674157	
-0.025217	3.220974	
-0.014348	6.516854	
-0.005652	9.213483	
0.001594	11.460674	
0.008696	13.707865	
0.017101	16.853933	
0.023913	19.550562	
0.028696	20.898876	
0.033913	22.696629	
0.039710	23.895131	
0.044203	25.243446	
0.049855	28.689139	
0.056377	32.734082	
0.062029	36.629213	
0.065797	39.625468	
0.061884	27.340824	
0.058841	20.449438	
0.056232	15.056180	
0.053188	10.262172	
0.051159	7.715356	
0.048841	5.018727	
0.046522	3.220974	
0.043188	0.973783	
0.040000	0.374532	
0.035072	0.374532	
0.028551	-0.074906	
0.025072	-0.823970	
0.020290	-1.722846	
0.016087	-3.520599	
0.012174	-4.868914	
0.006087	-6.816479	
0.001449	-7.715356	
-0.002464	-8.764045	
-0.006522	-10.262172	
-0.011449	-11.610487	
-0.014638	-12.958801	
-0.017681	-14.157303	
-0.020725	-15.655431	
-0.025942	-17.902622	
-0.030435	-19.850187	
-0.033913	-21.198502	
-0.037391	-22.546816	
-0.038986	-23.745318	
-0.041449	-24.943820	
-0.044058	-26.741573	
-0.046667	-28.389513	
-0.048696	-30.636704	
-0.051014	-32.883895	
-0.053333	-35.430712	
-0.056087	-37.827715	
-0.058406	-39.925094	
-0.060000	-41.722846	
-0.061739	-42.921348	
-0.064203	-44.119850	
-0.065652	-43.670412	
-0.064058	-39.475655	
-0.062754	-36.179775	
-0.061014	-31.385768	
-0.057971	-22.996255	
-0.055652	-18.052434	
-0.053188	-12.509363	
-0.053043	-12.659176	
-0.053333	-12.659176	
-0.051159	-9.213483	
