-0.000144	-0.579151	
0.000234	17.181467	
0.001152	34.555985	
0.000234	2.509653	
-0.000684	-32.239382	
-0.000360	-4.440154	
0.000720	31.081081	
0.000666	22.586873	
0.000072	0.965251	
-0.000576	-32.239382	
-0.000468	-15.637066	
0.000234	18.339768	
0.000720	41.505792	
0.000936	60.424710	
0.001152	66.216216	
0.001368	61.969112	
0.001368	54.633205	
0.001260	41.505792	
0.001044	27.220077	
0.000504	8.301158	
-0.000036	-9.073359	
-0.000576	-26.833977	
-0.000738	-37.258687	
-0.001008	-47.297297	
-0.001494	-61.583012	
-0.001548	-54.247104	
-0.001386	-36.872587	
-0.001116	-23.359073	
-0.000846	-9.459459	
-0.000522	0.965251	
-0.000198	9.845560	
0.000342	18.725869	
0.000774	38.030888	
0.000882	50.386100	
0.000882	62.355212	
0.001314	68.918919	
0.001314	62.355212	
0.001314	48.841699	
0.001044	32.239382	
0.000666	17.181467	
0.000126	5.212355	
-0.000522	-14.864865	
-0.001008	-36.872587	
-0.001386	-51.930502	
-0.001710	-60.810811	
-0.001332	-36.100386	
-0.000900	-14.092664	
-0.000360	5.984556	
0.000450	23.359073	
0.000720	34.555985	
0.000990	54.247104	
0.001368	71.621622	
0.001746	77.799228	
0.002286	86.293436	
0.002933	91.312741	
0.003257	94.787645	
0.003851	99.806950	
0.003365	75.096525	
0.002987	53.474903	
0.002340	36.872587	
0.001746	19.884170	
0.001422	8.301158	
0.000828	-0.965251	
0.000126	-10.231660	
-0.000900	-28.378378	
-0.001278	-41.119691	
-0.001710	-58.880309	
-0.002142	-70.849421	
-0.002897	-80.501931	
-0.003599	-87.451737	
-0.004463	-97.876448	
-0.004355	-76.640927	
-0.003653	-53.861004	
-0.003221	-34.555985	
-0.002627	-18.339768	
-0.002088	-2.123552	
-0.001656	7.915058	
-0.000738	22.200772	
0.000126	33.397683	
0.000720	44.594595	
0.001206	58.880309	
0.001692	74.710425	
0.002178	82.818533	
0.002771	90.154440	
0.003851	97.104247	
0.003311	72.779923	
0.002879	55.791506	
0.002609	41.119691	
0.002178	27.220077	
0.001584	12.934363	
0.000990	0.965251	
0.000126	-10.617761	
-0.000792	-25.675676	
-0.001386	-43.050193	
-0.001926	-61.583012	
-0.002196	-68.918919	
-0.002843	-78.957529	
-0.003437	-85.135135	
-0.004301	-95.945946	
-0.004247	-80.888031	
-0.003707	-62.355212	
-0.003437	-48.069498	
-0.003113	-29.536680	
-0.002519	-12.162162	
-0.001116	16.023166	
-0.000360	26.447876	
0.000288	35.714286	
0.001152	50.000000	
0.001584	63.513514	
0.001908	72.779923	
0.002501	83.590734	
0.003527	94.015444	
0.004499	104.826255	
0.005309	110.231660	
0.006173	114.864865	
0.005525	94.015444	
0.005147	76.640927	
0.004391	51.158301	
0.003851	33.397683	
0.003581	25.675676	
0.003149	16.409266	
0.002933	9.459459	
0.002448	1.351351	
0.001584	-8.301158	
0.000882	-14.864865	
0.000180	-24.517375	
-0.000792	-35.328185	
-0.001494	-45.752896	
-0.001926	-54.247104	
-0.002304	-63.127413	
-0.002897	-73.166023	
-0.003491	-82.432432	
-0.004193	-93.629344	
-0.004787	-101.351351	
-0.005327	-104.440154	
-0.006029	-109.073359	
-0.006569	-111.776062	
-0.006461	-95.945946	
-0.006029	-75.868726	
-0.005489	-57.335907	
-0.004895	-38.803089	
-0.004193	-14.864865	
-0.003707	-0.579151	
-0.003329	7.142857	
-0.001980	15.637066	
-0.000738	24.903475	
0.000450	35.714286	
0.001314	49.613900	
0.001746	58.880309	
0.001962	68.532819	
0.002825	82.432432	
0.003581	92.471042	
0.004391	99.806950	
0.005417	107.528958	
0.006065	112.548263	
0.005525	92.084942	
0.005039	77.027027	
0.004607	58.880309	
0.004121	43.822394	
0.003689	28.378378	
0.003149	15.250965	
0.002717	7.915058	
0.002178	1.351351	
0.001422	-6.370656	
0.000558	-15.250965	
0.000180	-20.656371	
-0.000576	-27.606178	
-0.001278	-38.030888	
-0.001494	-44.208494	
-0.001926	-52.316602	
-0.002250	-60.038610	
-0.002627	-68.918919	
-0.003329	-80.115830	
-0.004031	-90.926641	
-0.004841	-99.806950	
-0.005813	-106.756757	
-0.006677	-109.845560	
-0.006353	-100.193050	
-0.006137	-81.274131	
-0.005597	-61.196911	
-0.005003	-43.436293	
-0.004355	-20.270270	
-0.003923	-6.370656	
-0.003329	7.142857	
-0.002735	15.250965	
-0.001926	22.586873	
-0.001602	27.606178	
-0.000360	36.486486	
0.000396	43.436293	
0.001314	55.405405	
0.001854	67.374517	
0.002286	75.482625	
0.002987	85.135135	
0.004175	94.787645	
0.004931	102.123552	
0.005579	108.301158	
0.006335	112.934363	
0.007199	118.725869	
0.008386	124.517375	
0.009574	127.606178	
0.010438	130.308880	
0.010222	114.478764	
0.009898	99.420849	
0.009412	84.362934	
0.009142	72.393822	
0.008656	59.266409	
0.008170	48.455598	
0.007684	38.030888	
0.006983	26.833977	
0.006389	14.092664	
0.005903	7.528958	
0.005309	0.579151	
0.004715	-6.756757	
0.003959	-11.776062	
0.003041	-19.111969	
0.001692	-31.081081	
0.000288	-39.961390	
-0.001332	-49.227799	
-0.002897	-60.424710	
-0.003599	-70.463320	
-0.004409	-80.501931	
-0.004949	-88.996139	
-0.005759	-97.876448	
-0.006677	-107.528958	
-0.007648	-114.864865	
-0.008620	-121.042471	
-0.009916	-125.675676	
-0.010510	-126.833977	
-0.010456	-114.092664	
-0.010132	-94.015444	
-0.009322	-72.007722	
-0.008674	-46.911197	
-0.007918	-26.061776	
-0.007217	-10.231660	
-0.006569	2.895753	
-0.005975	9.459459	
-0.005057	17.181467	
-0.003275	26.447876	
-0.001872	33.011583	
-0.000198	43.822394	
0.000828	50.772201	
0.001746	58.880309	
0.002070	66.216216	
0.002555	77.027027	
0.003365	85.907336	
0.004715	97.490347	
0.005957	105.212355	
